Criptomoeda;Iniciais;Data;Abertura;Fechamento;Alta;Baixa;Fechamento_ajustado;Volume
Bitcoin USD;BTC-USD;29/03/2022;47100.437500;48022.289063;47100.437500;47465.730469;47465.730469;31397059069
Bitcoin USD;BTC-USD;30/03/2022;47456.898438;47655.148438;46746.210938;47062.664063;47062.664063;29333883962
Bitcoin USD;BTC-USD;31/03/2022;47062.148438;47512.027344;45390.539063;45538.675781;45538.675781;33327427106
Bitcoin USD;BTC-USD;01/04/2022;45554.164063;46616.242188;44403.140625;46281.644531;46281.644531;38162644287
Bitcoin USD;BTC-USD;02/04/2022;46285.500000;47028.281250;45782.511719;45868.949219;45868.949219;29336594194
Bitcoin USD;BTC-USD;03/04/2022;45859.128906;47313.476563;45634.105469;46453.566406;46453.566406;25414397610
Bitcoin USD;BTC-USD;04/04/2022;46445.273438;46791.089844;45235.816406;46622.675781;46622.675781;32499785455
Bitcoin USD;BTC-USD;05/04/2022;46624.507813;47106.140625;45544.808594;45555.992188;45555.992188;29640604055
Bitcoin USD;BTC-USD;06/04/2022;45544.355469;45544.355469;43193.953125;43206.738281;43206.738281;39393395788
Bitcoin USD;BTC-USD;07/04/2022;43207.500000;43860.699219;42899.906250;43503.847656;43503.847656;26101973106
Bitcoin USD;BTC-USD;08/04/2022;43505.136719;43903.019531;42183.289063;42287.664063;42287.664063;27215995394
Bitcoin USD;BTC-USD;09/04/2022;42282.078125;42786.816406;42183.253906;42782.136719;42782.136719;16050772496
Bitcoin USD;BTC-USD;10/04/2022;42781.089844;43376.378906;42021.207031;42207.671875;42207.671875;17654475582
Bitcoin USD;BTC-USD;11/04/2022;42201.039063;42424.589844;39373.058594;39521.902344;39521.902344;33949912166
Bitcoin USD;BTC-USD;12/04/2022;39533.714844;40617.585938;39388.328125;40127.183594;40127.183594;30991500854
Bitcoin USD;BTC-USD;13/04/2022;40123.570313;41430.054688;39712.746094;41166.730469;41166.730469;27691105228
Bitcoin USD;BTC-USD;14/04/2022;41160.218750;41451.480469;39695.746094;39935.515625;39935.515625;24342001973
Bitcoin USD;BTC-USD;15/04/2022;39939.402344;40617.722656;39866.832031;40553.464844;40553.464844;21756855753
Bitcoin USD;BTC-USD;16/04/2022;40552.316406;40633.679688;40078.425781;40424.484375;40424.484375;16833150693
Bitcoin USD;BTC-USD;17/04/2022;40417.777344;40570.726563;39620.894531;39716.953125;39716.953125;19087633042
Bitcoin USD;BTC-USD;18/04/2022;39721.203125;40986.320313;38696.191406;40826.214844;40826.214844;33705182072
Bitcoin USD;BTC-USD;19/04/2022;40828.175781;41672.960938;40618.632813;41502.750000;41502.750000;25303206547
Bitcoin USD;BTC-USD;20/04/2022;41501.746094;42126.300781;40961.097656;41374.378906;41374.378906;27819532341
Bitcoin USD;BTC-USD;21/04/2022;41371.515625;42893.582031;40063.828125;40527.363281;40527.363281;35372786395
Bitcoin USD;BTC-USD;22/04/2022;40525.863281;40777.757813;39315.417969;39740.320313;39740.320313;28011716745
Bitcoin USD;BTC-USD;23/04/2022;39738.722656;39935.859375;39352.203125;39486.730469;39486.730469;16138021249
Bitcoin USD;BTC-USD;24/04/2022;39478.375000;39845.925781;39233.539063;39469.292969;39469.292969;17964398167
Bitcoin USD;BTC-USD;25/04/2022;39472.605469;40491.753906;38338.378906;40458.308594;40458.308594;35445730570
Bitcoin USD;BTC-USD;26/04/2022;40448.421875;40713.890625;37884.984375;38117.460938;38117.460938;34569088416
Bitcoin USD;BTC-USD;27/04/2022;38120.300781;39397.917969;37997.312500;39241.121094;39241.121094;30981015184
Bitcoin USD;BTC-USD;28/04/2022;39227.375000;40243.589844;38951.312500;40178.945313;40178.945313;32852193280
Ethereum USD;ETH-USD;09/11/2017;308.644989;329.451996;307.056000;320.884003;320.884003;893249984
Ethereum USD;ETH-USD;10/11/2017;320.670990;324.717987;294.541992;299.252991;299.252991;885985984
Ethereum USD;ETH-USD;11/11/2017;298.585999;319.453003;298.191986;314.681000;314.681000;842300992
Ethereum USD;ETH-USD;12/11/2017;314.690002;319.153015;298.513000;307.907990;307.907990;1613479936
Ethereum USD;ETH-USD;13/11/2017;307.024994;328.415009;307.024994;316.716003;316.716003;1041889984
Ethereum USD;ETH-USD;14/11/2017;316.763000;340.177002;316.763000;337.631012;337.631012;1069680000
Ethereum USD;ETH-USD;15/11/2017;337.963989;340.911987;329.812988;333.356995;333.356995;722665984
Ethereum USD;ETH-USD;16/11/2017;333.442993;336.158997;323.605988;330.924011;330.924011;797254016
Ethereum USD;ETH-USD;17/11/2017;330.166992;334.963989;327.523010;332.394012;332.394012;621732992
Ethereum USD;ETH-USD;18/11/2017;331.980011;349.615997;327.687012;347.612000;347.612000;649638976
Ethereum USD;ETH-USD;19/11/2017;347.401001;371.290985;344.739990;354.385986;354.385986;1181529984
Ethereum USD;ETH-USD;20/11/2017;354.093994;372.136993;353.289001;366.730011;366.730011;807027008
Ethereum USD;ETH-USD;21/11/2017;367.442993;372.470001;350.692993;360.401001;360.401001;949912000
Ethereum USD;ETH-USD;22/11/2017;360.312012;381.420013;360.147003;380.652008;380.652008;800819008
Ethereum USD;ETH-USD;23/11/2017;381.438995;425.548004;376.088013;410.165985;410.165985;1845680000
Ethereum USD;ETH-USD;24/11/2017;412.501007;480.972992;402.757996;474.911011;474.911011;2292829952
Ethereum USD;ETH-USD;25/11/2017;475.675995;485.191986;461.053009;466.276001;466.276001;1422080000
Ethereum USD;ETH-USD;26/11/2017;465.973999;472.722992;451.605988;471.329987;471.329987;1197779968
Ethereum USD;ETH-USD;27/11/2017;471.531006;493.404999;468.484985;480.355011;480.355011;1396480000
Ethereum USD;ETH-USD;28/11/2017;480.518005;482.480011;466.346985;472.902008;472.902008;1346499968
Ethereum USD;ETH-USD;29/11/2017;473.281006;522.307007;425.071014;427.523010;427.523010;2675940096
Ethereum USD;ETH-USD;30/11/2017;431.214996;465.497009;401.243011;447.114014;447.114014;1903040000
Ethereum USD;ETH-USD;01/12/2017;445.209015;472.609009;428.312012;466.540009;466.540009;1247879936
Ethereum USD;ETH-USD;02/12/2017;466.851013;476.239014;456.653015;463.449005;463.449005;943649984
Ethereum USD;ETH-USD;03/12/2017;463.704987;482.813995;451.851990;465.852997;465.852997;990556992
Ethereum USD;ETH-USD;04/12/2017;466.053986;474.777008;453.312012;470.204010;470.204010;1005550016
Ethereum USD;ETH-USD;05/12/2017;470.294006;473.558014;457.660004;463.281006;463.281006;1216720000
Ethereum USD;ETH-USD;06/12/2017;462.604004;462.708008;420.209991;428.588013;428.588013;1998259968
Ethereum USD;ETH-USD;07/12/2017;426.368988;441.397003;414.411011;434.407990;434.407990;2129570048
Ethereum USD;ETH-USD;08/12/2017;434.989014;466.062012;422.367004;456.031006;456.031006;2336379904
Ethereum USD;ETH-USD;09/12/2017;457.343994;504.147003;456.252991;473.502014;473.502014;2003849984
Ethereum USD;ETH-USD;10/12/2017;472.789001;472.789001;429.514008;441.721008;441.721008;1404179968
Ethereum USD;ETH-USD;11/12/2017;440.358002;516.968994;439.104004;515.135986;515.135986;1771440000
Ethereum USD;ETH-USD;12/12/2017;522.286011;657.317993;504.493988;651.431030;651.431030;5179829760
Ethereum USD;ETH-USD;13/12/2017;644.906006;747.992981;597.797974;702.767029;702.767029;4524539904
Ethereum USD;ETH-USD;14/12/2017;700.593994;753.120972;664.989014;695.815979;695.815979;3821580032
Ethereum USD;ETH-USD;15/12/2017;696.375977;697.132019;621.060974;684.447998;684.447998;2758710016
Ethereum USD;ETH-USD;16/12/2017;686.192017;718.385010;680.786011;696.208984;696.208984;2165690112
Ethereum USD;ETH-USD;17/12/2017;696.237000;735.825012;696.237000;719.974976;719.974976;2147389952
Ethereum USD;ETH-USD;18/12/2017;721.731995;803.927979;689.231018;794.645020;794.645020;3249230080
Ethereum USD;ETH-USD;19/12/2017;793.901001;881.943970;785.341980;826.822998;826.822998;4096549888
Ethereum USD;ETH-USD;20/12/2017;827.515991;845.062012;756.004028;819.085999;819.085999;3969939968
Ethereum USD;ETH-USD;21/12/2017;820.236023;880.543030;792.689026;821.062988;821.062988;3569060096
Ethereum USD;ETH-USD;22/12/2017;822.643005;827.682983;543.762024;674.859985;674.859985;4977710080
Ethereum USD;ETH-USD;23/12/2017;681.315979;763.895020;679.731018;719.387024;719.387024;2480339968
Ethereum USD;ETH-USD;24/12/2017;721.768982;721.768982;614.921997;694.148010;694.148010;2300549888
Ethereum USD;ETH-USD;25/12/2017;698.869995;782.520996;698.869995;765.833984;765.833984;2491760128
Ethereum USD;ETH-USD;26/12/2017;763.369995;786.789978;760.934998;773.835999;773.835999;2201159936
Ethereum USD;ETH-USD;27/12/2017;774.969971;789.252991;738.413025;762.841980;762.841980;2100029952
Ethereum USD;ETH-USD;28/12/2017;762.208008;763.318970;701.187012;737.023010;737.023010;2389149952
Ethereum USD;ETH-USD;29/12/2017;740.388977;770.117004;729.607971;753.591980;753.591980;2648969984
Ethereum USD;ETH-USD;30/12/2017;753.815002;753.815002;685.231018;717.257019;717.257019;3187780096
Ethereum USD;ETH-USD;31/12/2017;712.211975;760.348022;710.119019;756.732971;756.732971;2554269952
Ethereum USD;ETH-USD;01/01/2018;755.757019;782.530029;742.004028;772.640991;772.640991;2595760128
Ethereum USD;ETH-USD;02/01/2018;772.346008;914.830017;772.346008;884.443970;884.443970;5783349760
Ethereum USD;ETH-USD;03/01/2018;886.000000;974.471008;868.450989;962.719971;962.719971;5093159936
Ethereum USD;ETH-USD;04/01/2018;961.713013;1045.079956;946.085999;980.921997;980.921997;6502859776
Ethereum USD;ETH-USD;05/01/2018;975.750000;1075.390015;956.325012;997.719971;997.719971;6683149824
Ethereum USD;ETH-USD;06/01/2018;995.153992;1060.709961;994.622009;1041.680054;1041.680054;4662219776
Ethereum USD;ETH-USD;07/01/2018;1043.010010;1153.170044;1043.010010;1153.170044;1153.170044;5569880064
Ethereum USD;ETH-USD;08/01/2018;1158.260010;1266.930054;1016.049988;1148.530029;1148.530029;8450970112
Ethereum USD;ETH-USD;09/01/2018;1146.000000;1320.979980;1145.489990;1299.739990;1299.739990;7965459968
Ethereum USD;ETH-USD;10/01/2018;1300.339966;1417.380005;1226.599976;1255.819946;1255.819946;9214950400
Ethereum USD;ETH-USD;11/01/2018;1268.089966;1337.300049;1135.170044;1154.930054;1154.930054;7235899904
Ethereum USD;ETH-USD;12/01/2018;1158.290039;1296.040039;1120.089966;1273.199951;1273.199951;5222300160
Ethereum USD;ETH-USD;13/01/2018;1270.469971;1432.880005;1270.469971;1396.420044;1396.420044;5746760192
Ethereum USD;ETH-USD;14/01/2018;1397.479980;1400.560059;1286.209961;1366.770020;1366.770020;4841630208
Ethereum USD;ETH-USD;15/01/2018;1365.209961;1390.589966;1290.599976;1291.920044;1291.920044;4781100032
Ethereum USD;ETH-USD;16/01/2018;1292.630005;1292.630005;875.544983;1053.689941;1053.689941;8405139968
Ethereum USD;ETH-USD;17/01/2018;1061.339966;1090.229980;780.921997;1014.250000;1014.250000;8545160192
Ethereum USD;ETH-USD;18/01/2018;1016.440002;1100.310059;967.758972;1036.280029;1036.280029;5938319872
Ethereum USD;ETH-USD;19/01/2018;1028.819946;1093.219971;1003.710022;1039.099976;1039.099976;4084450048
Ethereum USD;ETH-USD;20/01/2018;1044.949951;1167.109985;1044.949951;1155.150024;1155.150024;3975190016
Ethereum USD;ETH-USD;21/01/2018;1155.680054;1155.680054;1021.500000;1049.579956;1049.579956;3378089984
Ethereum USD;ETH-USD;22/01/2018;1055.349976;1089.099976;930.741028;1003.260010;1003.260010;3810099968
Ethereum USD;ETH-USD;23/01/2018;1004.169983;1023.229980;920.539978;986.229004;986.229004;3556699904
Ethereum USD;ETH-USD;24/01/2018;987.476990;1062.439941;965.807983;1058.780029;1058.780029;3944039936
Ethereum USD;ETH-USD;25/01/2018;1063.219971;1104.660034;1034.739990;1056.030029;1056.030029;4050190080
Ethereum USD;ETH-USD;26/01/2018;1052.699951;1080.599976;996.783997;1055.170044;1055.170044;3617690112
Ethereum USD;ETH-USD;27/01/2018;1055.750000;1121.979980;1042.119995;1107.069946;1107.069946;3002870016
Ethereum USD;ETH-USD;28/01/2018;1111.780029;1257.770020;1111.780029;1246.010010;1246.010010;5372329984
Ethereum USD;ETH-USD;29/01/2018;1246.699951;1256.699951;1169.079956;1182.359985;1182.359985;3715079936
Ethereum USD;ETH-USD;30/01/2018;1184.130005;1184.630005;1058.969971;1071.130005;1071.130005;4107859968
Ethereum USD;ETH-USD;31/01/2018;1071.089966;1128.660034;1034.500000;1118.310059;1118.310059;3757560064
Ethereum USD;ETH-USD;01/02/2018;1119.369995;1161.349976;984.818970;1036.790039;1036.790039;5261680128
Ethereum USD;ETH-USD;02/02/2018;1035.770020;1035.770020;757.979980;915.784973;915.784973;6713290240
Ethereum USD;ETH-USD;03/02/2018;919.210999;991.942993;847.690002;964.018982;964.018982;3243480064
Ethereum USD;ETH-USD;04/02/2018;964.666992;969.031982;805.064026;834.682007;834.682007;2997090048
Ethereum USD;ETH-USD;05/02/2018;834.958008;856.645996;644.598999;697.950989;697.950989;4269530112
Ethereum USD;ETH-USD;06/02/2018;707.737000;796.439026;574.419006;793.122009;793.122009;6518269952
Ethereum USD;ETH-USD;07/02/2018;790.427979;851.200012;723.432983;757.067993;757.067993;3896179968
Ethereum USD;ETH-USD;08/02/2018;755.843018;845.085999;755.843018;817.807007;817.807007;3708189952
Ethereum USD;ETH-USD;09/02/2018;818.479980;884.004028;788.833984;883.864990;883.864990;2495820032
Ethereum USD;ETH-USD;10/02/2018;882.466980;917.400024;825.577026;860.414978;860.414978;2930530048
Ethereum USD;ETH-USD;11/02/2018;859.288025;859.288025;788.221985;814.659973;814.659973;2486650112
Ethereum USD;ETH-USD;12/02/2018;817.507996;875.937012;817.507996;868.706970;868.706970;2243450112
Ethereum USD;ETH-USD;13/02/2018;869.293030;870.708984;828.836975;845.257996;845.257996;2081170048
Ethereum USD;ETH-USD;14/02/2018;844.278992;926.429016;844.278992;923.560974;923.560974;2818370048
Ethereum USD;ETH-USD;15/02/2018;923.728027;951.947998;911.111023;936.976013;936.976013;2900100096
Ethereum USD;ETH-USD;16/02/2018;934.786011;950.005005;917.848022;944.210022;944.210022;2369449984
Ethereum USD;ETH-USD;17/02/2018;944.747986;976.594971;940.754028;974.114990;974.114990;2525720064
Ethereum USD;ETH-USD;18/02/2018;973.348999;982.932983;915.445007;923.921021;923.921021;2567290112
Ethereum USD;ETH-USD;19/02/2018;921.668030;957.776978;921.554016;943.864990;943.864990;2169019904
Ethereum USD;ETH-USD;20/02/2018;943.567017;965.265015;892.953979;895.370972;895.370972;2545260032
Ethereum USD;ETH-USD;21/02/2018;894.135010;912.375000;830.562988;849.971008;849.971008;2531729920
Ethereum USD;ETH-USD;22/02/2018;849.262024;875.926025;802.668030;812.844971;812.844971;2150370048
Ethereum USD;ETH-USD;23/02/2018;811.585022;886.317993;794.791016;864.189026;864.189026;2334820096
Ethereum USD;ETH-USD;24/02/2018;861.593018;879.531006;818.549988;840.515015;840.515015;1926579968
Ethereum USD;ETH-USD;25/02/2018;839.458984;853.145996;822.380981;844.809998;844.809998;1646960000
Ethereum USD;ETH-USD;26/02/2018;845.278015;880.392029;842.318970;869.315002;869.315002;2044480000
Ethereum USD;ETH-USD;27/02/2018;870.364990;896.258972;867.096985;878.265015;878.265015;2053980032
Ethereum USD;ETH-USD;28/02/2018;877.934021;890.107971;855.124023;855.198975;855.198975;1963980032
Ethereum USD;ETH-USD;01/03/2018;856.012024;880.302002;851.919983;872.200012;872.200012;1868519936
Ethereum USD;ETH-USD;02/03/2018;871.763977;876.377991;852.421997;856.853027;856.853027;1894419968
Ethereum USD;ETH-USD;03/03/2018;856.710999;868.453979;855.206970;857.224976;857.224976;1699369984
Ethereum USD;ETH-USD;04/03/2018;856.185974;867.950012;840.280029;866.677979;866.677979;1697939968
Ethereum USD;ETH-USD;05/03/2018;866.846008;869.919983;853.520020;853.684021;853.684021;1898489984
Ethereum USD;ETH-USD;06/03/2018;853.817017;853.817017;809.931030;816.950989;816.950989;1943069952
Ethereum USD;ETH-USD;07/03/2018;816.270996;825.606995;726.546997;752.830994;752.830994;2175419904
Ethereum USD;ETH-USD;08/03/2018;752.570007;773.767029;696.169006;704.596008;704.596008;1891640064
Ethereum USD;ETH-USD;09/03/2018;702.197021;729.156006;648.106995;728.916016;728.916016;2233019904
Ethereum USD;ETH-USD;10/03/2018;730.159973;748.031006;682.695007;686.890015;686.890015;1532960000
Ethereum USD;ETH-USD;11/03/2018;685.312012;735.830994;668.122986;723.338989;723.338989;1562680064
Ethereum USD;ETH-USD;12/03/2018;724.406006;742.513977;683.268005;699.830994;699.830994;1764999936
Ethereum USD;ETH-USD;13/03/2018;698.153015;713.734985;682.349976;690.827026;690.827026;1425959936
Ethereum USD;ETH-USD;14/03/2018;691.218994;702.783997;594.099976;614.291016;614.291016;1810560000
Ethereum USD;ETH-USD;15/03/2018;614.838989;620.616028;579.505005;611.304016;611.304016;1770460032
Ethereum USD;ETH-USD;16/03/2018;611.778015;623.168030;587.862000;601.666016;601.666016;1417350016
Ethereum USD;ETH-USD;17/03/2018;601.677979;609.151001;549.096008;552.778992;552.778992;1267810048
Ethereum USD;ETH-USD;18/03/2018;551.640015;551.640015;460.088013;538.643982;538.643982;2685499904
Ethereum USD;ETH-USD;19/03/2018;546.625977;558.099976;519.122986;556.726013;556.726013;2046790016
Ethereum USD;ETH-USD;20/03/2018;556.721985;567.090027;521.203979;557.174988;557.174988;1833680000
Ethereum USD;ETH-USD;21/03/2018;559.099976;589.606995;550.572021;561.731995;561.731995;1781270016
Ethereum USD;ETH-USD;22/03/2018;562.103027;577.565979;523.088989;539.702026;539.702026;1523459968
Ethereum USD;ETH-USD;23/03/2018;539.864014;540.487000;512.127014;539.619019;539.619019;1596349952
Ethereum USD;ETH-USD;24/03/2018;542.572021;545.382019;526.080017;526.439026;526.439026;1300009984
Ethereum USD;ETH-USD;25/03/2018;522.703003;535.820984;515.658997;524.286987;524.286987;1151170048
Ethereum USD;ETH-USD;26/03/2018;524.286987;526.379028;470.440002;489.950989;489.950989;1638880000
Ethereum USD;ETH-USD;27/03/2018;489.589996;491.459015;449.971008;450.115997;450.115997;1617939968
Ethereum USD;ETH-USD;28/03/2018;450.290985;466.210999;444.860992;446.278992;446.278992;1514179968
Ethereum USD;ETH-USD;29/03/2018;448.075012;450.812988;385.812988;385.967987;385.967987;1970230016
Ethereum USD;ETH-USD;30/03/2018;385.904999;409.928986;368.632996;394.644989;394.644989;1878130048
Ethereum USD;ETH-USD;31/03/2018;395.003998;418.467987;392.953003;396.457001;396.457001;1323920000
Ethereum USD;ETH-USD;01/04/2018;397.253998;400.528015;363.804993;379.606995;379.606995;1256930048
Ethereum USD;ETH-USD;02/04/2018;379.699005;395.170990;377.592987;386.424988;386.424988;1102259968
Ethereum USD;ETH-USD;03/04/2018;387.312012;418.967987;383.532013;416.893005;416.893005;1363399936
Ethereum USD;ETH-USD;04/04/2018;416.484985;417.471985;375.309998;380.542999;380.542999;1287730048
Ethereum USD;ETH-USD;05/04/2018;379.946991;387.716003;369.816010;383.231995;383.231995;1210680064
Ethereum USD;ETH-USD;06/04/2018;382.730988;385.195007;366.911011;370.285004;370.285004;967105984
Ethereum USD;ETH-USD;07/04/2018;370.380005;393.058990;369.936005;385.313995;385.313995;951475008
Ethereum USD;ETH-USD;08/04/2018;385.743011;402.589996;385.601990;400.507996;400.507996;948488000
Ethereum USD;ETH-USD;09/04/2018;400.856995;429.251007;390.609985;398.526001;398.526001;1478390016
Ethereum USD;ETH-USD;10/04/2018;399.411011;415.888000;393.878998;414.243011;414.243011;1196000000
Ethereum USD;ETH-USD;11/04/2018;415.023987;430.540009;412.471008;430.540009;430.540009;1439040000
Ethereum USD;ETH-USD;12/04/2018;430.161011;493.058014;417.412994;492.941010;492.941010;2519360000
Ethereum USD;ETH-USD;13/04/2018;493.160004;526.469971;482.658997;492.734985;492.734985;2419249920
