"ano";"turno";"tipo_eleicao";"sigla_uf";"id_municipio";"id_municipio_tse";"cargo";"sigla_partido";"numero_candidato";"sequencial_candidato";"id_candidato_bd";"resultado";"votos"
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40012;10000604762;1378915;"suplente";196
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40900;10000604763;1758013;"suplente";292
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40777;10000604764;800915;"suplente";816
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40069;10000604765;197411;"suplente";49
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40121;10000604766;797133;"suplente";103
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40120;10000604767;1604587;"suplente";93
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40700;10000604768;1425741;"suplente";127
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40456;10000604769;1330204;"suplente";145
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40007;10000604770;1517204;"suplente";581
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40190;10000604771;318489;"suplente";731
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40234;10000604773;660293;"eleito por qp";7135
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40133;10000604774;1153448;"suplente";126
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40135;10000604775;279804;"suplente";123
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40555;10000604776;1393418;"suplente";163
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40500;10000604777;97938;"suplente";258
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40000;10000604778;1203411;"suplente";117
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40100;10000604779;767633;"suplente";366
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40321;10000604780;81225;"suplente";135
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40444;10000604781;240670;"suplente";210
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40233;10000604782;1681575;"suplente";128
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40150;10000604783;1054430;"suplente";168
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40404;10000604785;483735;"suplente";226
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40222;10000604786;1566372;"suplente";85
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40040;10000604788;1656408;"suplente";663
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40364;10000604789;1053682;"suplente";622
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40888;10000604790;1148081;"suplente";231
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40333;10000604791;599589;"suplente";360
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40607;10000604792;800159;"suplente";126
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40111;10000604793;1320863;"suplente";455
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSB";40400;10000604794;694992;"suplente";755
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20777;10000600238;1540629;"suplente";71
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20333;10000600239;1164181;"suplente";699
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20666;10000600240;1165222;"suplente";195
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20111;10000600241;1208246;"suplente";34
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20222;10000600242;797531;"suplente";68
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20555;10000600243;798176;"suplente";83
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20999;10000600244;1348213;"suplente";373
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20444;10000600245;1230035;"suplente";202
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20000;10000600247;800149;"suplente";1870
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20001;10000629463;660126;"suplente";9
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSC";20010;10000629465;500581;"suplente";11
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55111;10000610614;1051975;"suplente";175
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55234;10000610615;1742093;"suplente";163
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55555;10000610616;1753078;"suplente";295
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55055;10000610617;1455261;"suplente";75
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55000;10000610618;1484562;"suplente";95
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55121;10000610619;1418212;"suplente";143
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55123;10000610621;1264660;"suplente";4490
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55222;10000610622;1226394;"suplente";1059
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55444;10000610623;1053137;"suplente";61
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSD";55612;10000610624;1178184;"suplente";372
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45324;10000624270;963756;"suplente";123
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45111;10000624271;659401;"suplente";2357
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45045;10000624272;1419307;"suplente";1003
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45444;10000624273;475458;"suplente";58
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45500;10000624274;767550;"suplente";353
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45001;10000624276;130134;"suplente";251
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45123;10000624277;1557367;"suplente";3480
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45333;10000624278;712573;"suplente";1456
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45369;10000624279;507027;"suplente";600
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45000;10000624282;1453952;"suplente";989
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45555;10000624284;1134431;"suplente";1535
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45325;10000624285;615798;"suplente";37
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45120;10000624286;745618;"suplente";647
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45888;10000624287;1052863;"suplente";2963
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45125;10000624288;1387218;"suplente";573
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45121;10000624289;768342;"eleito por qp";4369
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45678;10000624292;1413490;"suplente";987
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45456;10000624293;1234087;"suplente";17
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45100;10000624294;1203658;"suplente";2178
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45145;10000624296;1130020;"suplente";737
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45222;10000624297;103786;"suplente";11
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45999;10000624298;1052677;"suplente";96
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45323;10000624300;1473466;"suplente";227
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45122;10000624301;1209071;"suplente";454
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45126;10000624302;1740264;"suplente";65
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45008;10000624303;1428294;"suplente";302
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45777;10000624304;421518;"suplente";1458
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45007;10000624307;659707;"suplente";41
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45450;10000624310;1051999;"suplente";11
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45190;10000624315;1428199;"eleito por media";3637
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSDB";45789;10000629895;1724054;"suplente";121
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17234;10000600197;29304;"suplente";50
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17999;10000600198;797309;"suplente";158
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17117;10000600199;1018513;"suplente";221
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17789;10000600200;767722;"suplente";182
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17681;10000600201;1613147;"suplente";150
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17444;10000600202;1338794;"suplente";505
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17345;10000600203;1691873;"suplente";62
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17666;10000600204;1265071;"suplente";448
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17333;10000600206;1604734;"suplente";243
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17017;10000600208;798848;"suplente";598
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17123;10000600210;1226019;"suplente";218
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17400;10000600211;1610905;"suplente";604
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17555;10000600216;1273970;"eleito por qp";4058
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17300;10000600217;798810;"suplente";307
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17888;10000600218;1165724;"nao eleito";0
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17127;10000600219;800371;"suplente";62
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17193;10000600220;962740;"suplente";281
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17111;10000600221;1460292;"suplente";244
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17000;10000600223;306864;"suplente";645
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17777;10000600224;1793579;"suplente";433
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17177;10000600225;286942;"suplente";205
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17190;10000600226;978164;"suplente";145
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17222;10000600227;1202990;"suplente";1755
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17456;10000600231;1792123;"suplente";193
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17169;10000600233;1608661;"suplente";148
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17700;10000600235;1103077;"suplente";164
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17200;10000629099;1710140;"suplente";50
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17077;10000629100;1771612;"suplente";252
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17001;10000629464;122602;"suplente";98
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSL";17212;10000629466;1739471;"suplente";40
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50123;10000600116;825286;"suplente";1805
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50333;10000600119;798002;"suplente";93
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50150;10000600120;1481867;"suplente";76
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50111;10000600121;1247918;"suplente";375
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50131;10000600122;962027;"suplente";139
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50222;10000600123;1203616;"suplente";53
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50000;10000600124;34179;"suplente";148
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50444;10000600125;1397652;"suplente";1429
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50505;10000600126;23720;"suplente";22
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50001;10000600127;1021622;"suplente";82
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PSOL";50015;10000601018;1262537;"suplente";21
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13003;10000608363;1379708;"suplente";389
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13131;10000608364;1674902;"suplente";1549
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13013;10000608365;986933;"suplente";6071
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13012;10000608366;660048;"eleito por qp";7322
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13223;10000608367;1102568;"suplente";70
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13369;10000608368;1165805;"suplente";468
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13123;10000608369;1428213;"eleito por media";6616
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13000;10000608370;1753432;"suplente";6067
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13777;10000608371;1158936;"suplente";4531
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13690;10000608375;1208442;"suplente";589
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13640;10000608376;766548;"nao eleito";0
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13789;10000608377;767396;"suplente";458
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13053;10000608378;712099;"suplente";534
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13333;10000608379;1741083;"suplente";303
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13132;10000608380;615782;"suplente";216
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13999;10000608381;987422;"suplente";1358
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13226;10000608383;96499;"suplente";1370
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13610;10000608384;529432;"suplente";153
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PT";13456;10000615606;1393521;"suplente";2161
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14012;10000601019;1164211;"suplente";530
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14088;10000601020;1737841;"suplente";1
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14222;10000601021;1432005;"suplente";10
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14101;10000601022;31636;"suplente";102
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14444;10000601023;1467898;"suplente";438
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14666;10000601024;1540766;"suplente";1
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14014;10000601025;1435859;"suplente";1019
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14110;10000601026;1634759;"suplente";403
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14001;10000601027;797140;"suplente";10
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14400;10000601028;1354057;"suplente";1037
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14233;10000601029;1683154;"suplente";1146
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14123;10000601030;660306;"suplente";919
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14240;10000601031;191338;"suplente";3
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14100;10000601032;1247849;"suplente";2124
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14555;10000601033;1178588;"suplente";227
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14678;10000601034;1444676;"suplente";787
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14888;10000601035;1542264;"suplente";6
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14145;10000601036;1507347;"suplente";176
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14507;10000601037;797222;"suplente";242
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14789;10000601038;1327399;"suplente";830
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14333;10000601039;767615;"eleito por qp";4044
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14120;10000601040;1566286;"suplente";71
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14777;10000601041;1264319;"suplente";53
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14111;10000601043;1676707;"suplente";2121
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14456;10000601044;1247645;"suplente";851
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14144;10000601045;825276;"suplente";18
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTB";14114;10000601046;1682384;"suplente";22
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTC";36000;10000610677;254294;"suplente";3167
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTC";36999;10000610678;277345;"suplente";353
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTC";36123;10000610679;1790650;"suplente";42
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PTC";36444;10000629024;1132758;"suplente";103
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43023;10000600128;1656645;"suplente";78
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43111;10000600129;1276443;"suplente";227
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43000;10000600130;1134615;"suplente";480
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43007;10000600131;1225651;"suplente";116
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43333;10000600132;1214785;"suplente";3570
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43123;10000600133;963969;"suplente";399
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43043;10000600134;961977;"suplente";53
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43444;10000600135;1413114;"suplente";23
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43777;10000600136;1273096;"eleito por qp";3731
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"PV";43233;10000600137;1018299;"suplente";1615
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18018;10000601161;163573;"nao eleito";722
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18888;10000601162;767069;"nao eleito";820
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18038;10000601163;1469736;"nao eleito";138
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18118;10000601166;244121;"nao eleito";71
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18188;10000601167;1579031;"nao eleito";55
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18100;10000601168;1725719;"nao eleito";43
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18181;10000601169;1483444;"nao eleito";69
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18123;10000601170;1523928;"nao eleito";39
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18012;10000601171;1796913;"nao eleito";33
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REDE";18000;10000601172;6898;"nao eleito";3499
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REPUBLICANOS";10510;10000600778;1550072;"suplente";6
2018;1;"eleicao ordinaria";"AC";NA;NA;"deputado estadual";"REPUBLICANOS";10777;10000600779;1334830;"suplente";5827
