Data;Ultimo;Abertura;Maxima;Minima;Volume;Variacao
05/10/2018;26.060,20;25.883,10;26.300,00;25.711,10;0,10K;0,68%
04/10/2018;25.883,10;25.808,00;26.400,00;25.612,00;0,10K;0,29%
03/10/2018;25.808,00;26.352,00;26.548,00;25.262,20;0,20K;-2,79%
02/10/2018;26.548,00;27.054,00;27.100,00;26.066,00;0,17K;-1,87%
01/10/2018;27.054,00;26.730,10;27.100,00;26.688,10;0,11K;1,21%
30/09/2018;26.730,10;26.820,00;26.999,90;26.712,00;0,02K;-0,34%
29/09/2018;26.820,00;26.951,00;27.100,00;26.701,20;0,02K;-0,49%
28/09/2018;26.951,00;27.090,00;27.294,00;26.700,00;0,10K;0,00%
27/09/2018;26.950,00;26.760,00;27.196,00;26.545,00;0,11K;0,71%
26/09/2018;26.760,00;26.706,00;27.200,00;26.612,30;0,11K;0,20%
25/09/2018;26.706,00;27.545,00;27.545,00;26.500,00;0,17K;-3,05%
24/09/2018;27.545,00;27.338,10;27.683,00;26.851,00;0,10K;0,76%
23/09/2018;27.338,10;27.229,40;27.349,00;27.052,50;0,01K;0,40%
22/09/2018;27.229,40;27.320,00;27.650,00;27.000,00;0,03K;-0,33%
21/09/2018;27.320,00;26.901,00;27.700,00;26.770,00;0,15K;1,56%
20/09/2018;26.901,00;26.750,00;27.051,00;26.524,00;0,09K;0,56%
19/09/2018;26.752,00;27.000,00;27.100,00;26.000,00;0,17K;-0,92%
18/09/2018;27.000,00;26.570,00;27.290,00;26.300,00;0,12K;1,93%
17/09/2018;26.490,00;27.259,00;27.489,00;26.350,00;0,14K;-2,82%
16/09/2018;27.259,00;27.430,00;27.597,00;27.100,00;0,02K;-0,62%
15/09/2018;27.430,00;27.650,00;27.700,00;27.402,00;0,03K;-0,80%
14/09/2018;27.650,00;27.488,10;27.800,00;27.361,00;0,07K;0,57%
13/09/2018;27.492,60;26.814,00;27.899,00;26.814,00;0,15K;2,49%
12/09/2018;26.824,00;26.615,00;26.996,10;26.252,00;0,14K;0,79%
11/09/2018;26.615,00;26.645,00;26.850,00;26.243,00;0,10K;-0,11%
10/09/2018;26.645,00;26.930,00;27.470,00;26.002,00;0,13K;-1,06%
09/09/2018;26.930,00;26.531,00;27.600,00;26.309,00;0,06K;1,50%
08/09/2018;26.531,00;27.222,10;27.380,00;26.500,00;0,06K;-2,54%
07/09/2018;27.222,10;27.775,00;27.910,00;27.101,00;0,06K;-1,99%
06/09/2018;27.775,00;28.400,00;29.000,00;26.850,00;0,25K;-1,86%
05/09/2018;28.300,00;30.799,00;30.998,00;28.300,00;0,25K;-7,81%
04/09/2018;30.698,00;30.060,00;31.020,00;29.900,10;0,20K;2,12%
03/09/2018;30.060,00;29.199,00;30.540,00;28.800,00;0,24K;2,95%
02/09/2018;29.199,00;29.101,00;29.299,50;28.900,00;0,03K;0,34%
01/09/2018;29.101,00;29.040,00;29.348,00;28.780,50;0,06K;0,21%
31/08/2018;29.040,00;28.815,00;29.399,00;28.549,00;0,12K;0,78%
30/08/2018;28.815,00;29.066,90;29.100,00;28.234,00;0,12K;-0,87%
29/08/2018;29.066,90;28.713,00;29.500,00;28.218,00;0,18K;0,44%
28/08/2018;28.940,00;27.698,90;29.235,00;27.530,00;0,23K;4,48%
27/08/2018;27.698,90;26.829,00;27.750,00;26.645,00;0,12K;3,24%
26/08/2018;26.829,00;27.100,00;27.200,00;26.600,00;0,03K;-1,00%
25/08/2018;27.100,00;27.016,00;27.456,60;26.903,40;0,05K;0,31%
24/08/2018;27.016,00;26.351,00;27.275,00;26.275,00;0,11K;2,53%
23/08/2018;26.350,00;25.592,30;26.782,70;25.550,00;0,08K;2,96%
22/08/2018;25.592,30;26.096,00;27.500,00;25.569,00;0,18K;-1,93%
21/08/2018;26.096,00;25.510,00;26.100,00;25.510,00;0,08K;1,63%
20/08/2018;25.677,80;25.898,90;25.950,00;25.507,00;0,09K;-0,85%
19/08/2018;25.898,90;25.780,00;25.899,00;25.561,00;0,02K;0,46%
18/08/2018;25.780,00;25.861,00;26.000,00;25.451,00;0,04K;-0,31%
17/08/2018;25.861,00;25.436,00;25.990,00;25.195,90;0,09K;1,67%
16/08/2018;25.436,00;25.200,00;25.600,00;24.718,00;0,10K;0,94%
15/08/2018;25.200,00;24.598,00;25.998,00;24.432,00;0,18K;2,45%
14/08/2018;24.598,00;24.930,00;25.600,00;23.999,00;0,26K;-1,33%
13/08/2018;24.930,00;25.160,00;25.793,00;24.660,00;0,09K;-0,91%
12/08/2018;25.160,00;25.068,00;25.400,00;24.900,00;0,02K;0,37%
11/08/2018;25.068,00;24.800,00;25.500,00;24.450,00;0,04K;1,00%
10/08/2018;24.819,00;25.600,00;26.090,00;24.500,00;0,16K;-3,05%
09/08/2018;25.600,00;25.400,00;25.988,00;24.500,00;0,19K;0,79%
08/08/2018;25.400,00;26.140,00;26.140,00;24.100,00;0,33K;-2,83%
07/08/2018;26.140,00;26.770,00;27.300,00;25.612,00;0,18K;-2,35%
06/08/2018;26.770,00;27.369,00;28.000,00;26.200,00;0,14K;-2,19%
05/08/2018;27.369,00;27.060,00;27.600,00;26.875,10;0,04K;1,14%
04/08/2018;27.060,00;28.588,90;28.800,00;26.838,00;0,10K;-5,35%
03/08/2018;28.588,90;29.006,00;29.021,00;28.053,00;0,13K;-1,44%
02/08/2018;29.006,00;28.904,10;29.780,00;28.600,00;0,09K;0,35%
01/08/2018;28.904,10;29.490,10;29.560,00;28.609,70;0,13K;-1,99%
31/07/2018;29.490,10;30.625,30;30.910,00;29.200,00;0,15K;-3,71%
30/07/2018;30.625,30;30.720,00;31.000,00;30.000,00;0,11K;-0,31%
29/07/2018;30.720,00;30.869,00;30.999,00;30.521,00;0,02K;-0,48%
28/07/2018;30.869,00;30.510,00;30.900,00;30.510,00;0,03K;1,18%
27/07/2018;30.510,00;29.854,00;31.150,00;29.200,00;0,15K;2,20%
26/07/2018;29.854,00;30.793,00;31.300,00;29.149,00;0,18K;-3,05%
25/07/2018;30.793,00;31.900,00;31.989,00;30.100,00;0,20K;-3,47%
24/07/2018;31.900,00;29.698,00;31.900,00;29.600,00;0,27K;7,68%
23/07/2018;29.625,00;28.639,00;29.842,00;28.303,90;0,16K;3,44%
22/07/2018;28.639,00;28.551,00;28.900,00;28.471,10;0,03K;0,15%
21/07/2018;28.597,50;28.572,80;28.798,00;28.001,00;0,04K;0,09%
20/07/2018;28.572,80;28.813,10;29.138,00;28.268,00;0,12K;-0,83%
19/07/2018;28.813,10;28.306,00;29.200,00;28.000,00;0,11K;1,79%
18/07/2018;28.306,00;27.949,00;29.323,00;27.500,00;0,26K;1,28%
17/07/2018;27.949,00;25.871,00;28.497,00;25.601,00;0,31K;8,03%
16/07/2018;25.871,00;24.780,30;26.000,00;24.550,00;0,14K;4,40%
15/07/2018;24.780,30;24.370,00;25.000,00;24.366,00;0,03K;1,68%
14/07/2018;24.370,00;24.356,00;24.599,80;24.305,00;0,02K;0,06%
13/07/2018;24.356,00;24.398,10;24.600,00;24.251,00;0,09K;-0,17%
12/07/2018;24.398,10;25.200,00;25.281,00;23.801,00;0,15K;-3,18%
11/07/2018;25.200,00;25.098,00;25.494,30;24.730,10;0,10K;0,80%
10/07/2018;25.000,00;26.145,00;26.300,00;24.717,30;0,15K;-4,38%
09/07/2018;26.146,00;26.000,00;26.500,00;25.900,00;0,09K;0,56%
08/07/2018;26.000,00;26.250,00;26.280,00;25.900,00;0,02K;-0,95%
07/07/2018;26.250,00;25.900,00;26.297,80;25.732,00;0,04K;1,35%
06/07/2018;25.900,00;25.938,00;26.120,00;25.701,00;0,07K;-0,15%
05/07/2018;25.938,00;26.000,00;26.180,00;25.520,00;0,09K;-0,24%
04/07/2018;26.000,00;25.586,00;26.453,00;25.000,00;0,15K;1,17%
03/07/2018;25.700,00;25.720,10;26.190,00;25.480,00;0,08K;-0,39%
02/07/2018;25.800,30;24.800,00;26.389,00;24.500,00;0,15K;4,03%
01/07/2018;24.800,00;24.849,00;24.900,00;24.365,00;0,04K;-0,20%
30/06/2018;24.849,00;24.043,40;25.000,00;24.040,00;0,07K;3,35%
29/06/2018;24.043,40;23.129,40;24.251,10;22.802,00;0,10K;3,95%
28/06/2018;23.129,40;24.030,00;24.199,00;22.647,00;0,09K;-3,75%
27/06/2018;24.030,00;24.000,00;24.150,00;23.589,20;0,09K;0,13%
26/06/2018;24.000,00;24.132,80;26.499,00;23.507,00;0,13K;-0,55%
25/06/2018;24.132,80;23.650,10;24.500,00;23.450,00;0,07K;2,04%
24/06/2018;23.650,10;24.399,30;24.399,30;22.780,30;0,06K;-3,07%
23/06/2018;24.399,30;23.690,00;24.600,00;23.505,10;0,05K;2,99%
22/06/2018;23.690,00;25.803,00;26.155,00;23.100,00;0,19K;-8,19%
21/06/2018;25.803,00;26.000,00;26.211,00;25.700,00;0,07K;-0,76%
20/06/2018;26.000,00;26.200,00;26.420,00;25.577,00;0,07K;-0,76%
19/06/2018;26.200,00;26.207,10;26.450,00;26.000,00;0,08K;-0,03%
18/06/2018;26.207,10;25.590,00;26.499,00;25.000,00;0,11K;2,41%
17/06/2018;25.590,00;25.596,00;25.649,00;25.302,00;0,01K;-0,02%
16/06/2018;25.596,00;25.140,00;25.800,00;25.115,00;0,04K;1,81%
15/06/2018;25.140,00;26.475,60;26.475,60;25.100,00;0,09K;-5,04%
14/06/2018;26.475,60;24.070,00;26.660,00;24.000,10;0,17K;9,99%
13/06/2018;24.070,00;25.349,00;25.350,00;23.651,30;0,20K;-5,05%
12/06/2018;25.349,00;26.601,00;26.990,00;25.005,00;0,17K;-4,71%
11/06/2018;26.601,00;26.451,00;27.798,00;26.000,00;0,20K;0,57%
10/06/2018;26.451,00;29.056,00;29.469,00;26.440,00;0,14K;-8,97%
09/06/2018;29.056,00;29.250,00;29.999,00;29.051,10;0,05K;-0,36%
08/06/2018;29.160,00;30.000,00;30.304,00;29.151,00;0,11K;-2,70%
07/06/2018;29.970,00;29.590,00;30.400,00;29.365,00;0,12K;1,28%
06/06/2018;29.590,00;29.090,00;29.700,00;28.920,00;0,08K;2,03%
05/06/2018;29.000,00;28.750,00;29.301,00;28.215,00;0,09K;0,87%
04/06/2018;28.750,00;29.080,00;29.322,70;28.301,00;0,08K;-1,13%
03/06/2018;29.080,00;28.850,00;29.387,00;28.808,00;0,03K;0,80%
02/06/2018;28.850,00;28.383,00;29.278,00;28.315,00;0,04K;1,65%
01/06/2018;28.383,00;28.249,00;28.650,00;28.015,00;0,06K;0,47%
31/05/2018;28.249,00;28.018,00;28.599,00;27.780,00;0,05K;0,82%
30/05/2018;28.018,00;28.400,00;29.000,00;27.700,00;0,08K;-1,35%
29/05/2018;28.400,00;27.040,00;28.776,20;26.307,00;0,10K;5,19%
28/05/2018;27.000,00;27.350,10;27.805,00;27.000,00;0,05K;-1,28%
27/05/2018;27.350,10;27.789,60;27.990,00;27.260,00;0,03K;-1,58%
26/05/2018;27.789,60;28.150,00;28.395,00;27.435,00;0,02K;-1,28%
25/05/2018;28.150,00;28.650,00;28.710,00;27.751,00;0,07K;-1,75%
24/05/2018;28.650,00;28.021,00;28.940,00;27.228,00;0,13K;2,24%
23/05/2018;28.021,00;29.825,00;30.289,00;27.501,00;0,19K;-5,97%
22/05/2018;29.800,00;31.473,00;31.500,00;29.400,00;0,10K;-5,31%
21/05/2018;31.472,10;32.140,00;32.348,00;31.102,00;0,06K;-2,08%
20/05/2018;32.140,00;31.605,00;32.499,00;31.469,70;0,04K;1,69%
19/05/2018;31.605,00;31.405,00;31.989,00;31.009,00;0,03K;0,33%
18/05/2018;31.500,00;30.688,00;31.500,00;30.000,00;0,08K;2,65%
17/05/2018;30.688,00;31.399,00;31.500,00;30.310,00;0,07K;-2,26%
16/05/2018;31.399,00;32.000,00;32.388,90;31.051,00;0,11K;-2,59%
15/05/2018;32.234,50;32.295,00;32.900,00;31.850,00;0,13K;-0,19%
14/05/2018;32.295,00;32.530,00;32.900,00;31.420,00;0,12K;-1,21%
13/05/2018;32.690,00;31.790,00;32.948,00;31.520,00;0,04K;2,83%
12/05/2018;31.790,00;31.329,00;32.500,00;30.998,20;0,08K;1,47%
11/05/2018;31.329,00;33.090,00;33.677,00;31.000,00;0,30K;-5,06%
10/05/2018;33.000,00;33.810,00;34.100,00;33.000,00;0,15K;-2,40%
09/05/2018;33.810,00;33.600,20;34.150,00;33.080,00;0,11K;0,61%
08/05/2018;33.605,00;33.950,00;34.140,00;33.107,00;0,13K;-1,02%
07/05/2018;33.950,00;34.200,00;34.250,00;33.100,00;0,12K;-0,73%
06/05/2018;34.200,00;34.795,00;34.928,00;33.555,00;0,07K;-0,92%
05/05/2018;34.518,20;34.200,10;35.300,00;34.009,00;0,14K;0,93%
04/05/2018;34.200,10;34.119,00;34.400,00;33.650,00;0,13K;0,24%
03/05/2018;34.119,00;32.470,00;34.499,00;32.300,00;0,22K;5,08%
02/05/2018;32.470,00;32.020,20;32.799,90;31.800,90;0,10K;1,40%
01/05/2018;32.020,20;32.430,00;32.650,00;31.790,00;0,06K;-1,26%
30/04/2018;32.430,00;32.599,00;32.870,00;32.204,00;0,08K;-0,52%
29/04/2018;32.599,00;32.159,00;32.900,00;32.150,00;0,04K;1,37%
28/04/2018;32.159,00;31.700,00;32.700,00;31.650,00;0,04K;1,45%
27/04/2018;31.700,00;32.640,00;32.992,20;31.600,00;0,11K;-2,88%
26/04/2018;32.640,00;31.497,00;33.050,00;30.800,00;0,18K;3,63%
25/04/2018;31.497,00;33.803,00;34.000,00;30.000,00;0,40K;-6,82%
24/04/2018;33.803,00;30.797,00;34.000,00;30.754,00;0,33K;9,76%
23/04/2018;30.797,00;30.197,10;30.890,00;29.980,00;0,13K;1,99%
22/04/2018;30.197,10;30.090,00;30.488,00;29.900,00;0,06K;0,36%
21/04/2018;30.090,00;30.500,00;30.500,00;29.316,00;0,12K;-1,34%
20/04/2018;30.500,00;28.178,90;30.500,00;28.002,10;0,24K;8,24%
19/04/2018;28.178,90;27.765,00;28.400,00;27.650,00;0,12K;1,49%
18/04/2018;27.765,00;27.470,00;27.939,00;27.216,00;0,11K;1,07%
17/04/2018;27.470,00;27.350,00;27.980,00;27.111,00;0,10K;0,44%
16/04/2018;27.350,00;28.200,00;28.450,00;26.900,00;0,13K;-3,01%
15/04/2018;28.200,00;27.150,00;28.490,00;27.010,00;0,10K;3,87%
14/04/2018;27.150,00;26.850,00;27.675,00;26.800,00;0,07K;1,12%
13/04/2018;26.850,00;26.947,90;28.301,00;26.055,00;0,30K;-0,36%
12/04/2018;26.947,90;23.900,00;27.000,00;23.600,00;0,35K;12,75%
11/04/2018;23.900,00;23.405,00;24.299,00;23.400,00;0,10K;2,11%
10/04/2018;23.405,00;23.474,90;23.885,70;23.164,70;0,10K;-0,30%
09/04/2018;23.474,90;23.979,60;24.502,30;23.106,40;0,13K;-2,10%
08/04/2018;23.979,60;23.582,90;24.150,00;23.568,60;0,05K;1,68%
07/04/2018;23.582,90;22.988,00;24.161,60;22.771,00;0,09K;2,59%
06/04/2018;22.988,00;23.240,00;23.597,00;22.550,00;0,13K;-1,08%
05/04/2018;23.240,00;23.776,00;24.368,00;22.800,00;0,22K;-2,25%
04/04/2018;23.776,00;25.549,00;25.765,00;23.112,00;0,23K;-6,94%
03/04/2018;25.549,00;24.323,00;27.599,00;24.100,00;0,37K;5,04%
02/04/2018;24.323,00;23.400,20;24.788,00;23.400,20;0,15K;3,94%
01/04/2018;23.400,20;24.149,60;24.480,00;23.060,00;0,08K;-3,10%
31/03/2018;24.149,60;23.700,00;25.100,00;23.539,60;0,08K;1,90%
30/03/2018;23.700,00;24.676,00;24.890,00;23.000,00;0,19K;-3,96%
29/03/2018;24.676,00;27.000,00;27.279,00;24.400,00;0,29K;-8,10%
28/03/2018;26.850,00;27.000,00;27.600,00;26.700,00;0,09K;-0,56%
27/03/2018;27.000,00;28.100,00;28.350,00;26.900,00;0,12K;-3,91%
26/03/2018;28.100,00;28.967,70;29.300,00;26.515,00;0,28K;-3,00%
25/03/2018;28.967,70;29.299,80;29.440,00;28.888,50;0,04K;-1,13%
24/03/2018;29.299,80;29.530,00;29.845,00;29.009,00;0,06K;-0,78%
23/03/2018;29.530,00;29.198,90;29.845,60;28.100,00;0,12K;1,13%
22/03/2018;29.198,90;29.948,90;30.499,00;28.190,00;0,15K;-2,50%
21/03/2018;29.948,90;29.609,00;30.900,00;28.601,00;0,23K;1,15%
20/03/2018;29.609,00;28.336,00;29.980,00;27.700,00;0,21K;4,49%
19/03/2018;28.336,00;27.350,00;29.280,00;26.046,00;0,30K;3,61%
18/03/2018;27.350,00;26.700,00;27.600,00;24.710,90;0,23K;2,43%
17/03/2018;26.700,00;27.352,00;27.980,00;25.890,90;0,13K;-2,38%
16/03/2018;27.352,00;26.893,00;28.999,00;26.201,00;0,20K;1,71%
15/03/2018;26.893,00;26.630,00;27.900,00;25.000,00;0,26K;0,99%
14/03/2018;26.630,00;30.349,00;30.699,10;25.439,00;0,45K;-12,25%
13/03/2018;30.349,00;30.840,00;31.195,00;29.751,00;0,13K;-1,59%
12/03/2018;30.840,00;30.950,00;32.500,00;29.701,00;0,19K;-0,36%
11/03/2018;30.950,00;30.334,00;32.699,00;29.050,10;0,16K;2,03%
10/03/2018;30.334,00;31.500,00;33.289,00;29.945,00;0,16K;-3,70%
09/03/2018;31.500,00;31.200,00;32.000,00;28.650,00;0,34K;0,96%
08/03/2018;31.200,00;33.500,00;34.500,00;30.990,00;0,27K;-6,87%
07/03/2018;33.500,00;35.500,00;36.399,00;32.102,00;0,37K;-5,63%
06/03/2018;35.500,00;38.007,10;38.100,00;35.305,00;0,29K;-6,60%
05/03/2018;38.007,10;37.301,00;38.424,00;37.117,00;0,16K;1,89%
04/03/2018;37.301,00;37.638,00;37.679,00;36.700,00;0,07K;-0,90%
03/03/2018;37.638,00;36.201,20;37.800,00;36.201,20;0,13K;3,97%
02/03/2018;36.201,20;35.975,00;36.500,00;35.642,00;0,15K;0,63%
01/03/2018;35.975,00;34.500,00;36.200,00;34.450,00;0,17K;4,28%
28/02/2018;34.500,00;35.450,00;36.100,00;34.012,00;0,18K;-2,68%
27/02/2018;35.450,00;33.996,90;35.999,00;33.500,00;0,21K;4,27%
26/02/2018;33.996,90;32.260,00;34.500,00;31.850,00;0,21K;5,38%
25/02/2018;32.260,00;32.350,00;33.497,00;31.511,00;0,08K;-0,28%
24/02/2018;32.350,00;34.010,70;34.899,00;32.000,00;0,12K;-4,88%
23/02/2018;34.010,70;33.355,60;35.200,00;32.000,00;0,26K;1,96%
22/02/2018;33.355,60;35.500,00;37.200,00;32.000,00;0,35K;-6,04%
21/02/2018;35.500,00;37.788,00;38.899,00;34.202,00;0,53K;-6,05%
20/02/2018;37.788,00;37.250,00;39.500,00;37.250,00;0,38K;1,44%
19/02/2018;37.250,00;35.699,00;37.999,00;35.000,00;0,26K;4,34%
18/02/2018;35.699,00;37.000,00;38.043,00;35.000,00;0,34K;-3,52%
17/02/2018;37.000,00;33.750,00;37.000,00;33.280,00;0,30K;9,63%
16/02/2018;33.750,00;33.799,00;34.094,00;29.970,90;0,19K;-0,14%
15/02/2018;33.799,00;31.700,00;34.856,00;31.400,00;0,47K;6,62%
14/02/2018;31.700,00;28.650,00;32.000,30;28.650,00;0,38K;10,65%
13/02/2018;28.650,00;29.000,00;29.100,00;28.320,00;0,06K;-1,21%
12/02/2018;29.000,00;27.750,00;29.100,00;27.650,00;0,13K;4,50%
11/02/2018;27.750,00;28.490,00;28.500,00;27.200,00;0,10K;-2,60%
10/02/2018;28.490,00;28.390,00;29.550,00;27.605,00;0,22K;0,35%
09/02/2018;28.390,00;27.500,00;29.100,00;25.600,00;0,32K;3,24%
08/02/2018;27.500,00;24.650,00;28.500,00;24.341,00;0,35K;11,56%
07/02/2018;24.650,00;24.950,00;28.900,00;24.151,00;0,63K;-1,20%
06/02/2018;24.950,00;22.700,00;25.499,00;20.000,00;0,91K;9,91%
05/02/2018;22.700,00;27.300,00;28.100,00;21.550,00;0,72K;-16,85%
04/02/2018;27.300,00;30.229,90;30.465,00;26.300,00;0,22K;-9,69%
03/02/2018;30.229,90;28.699,00;32.998,00;27.750,00;0,29K;5,33%
02/02/2018;28.699,00;27.694,00;32.998,00;19.000,00;1,12K;3,63%
01/02/2018;27.694,00;31.799,00;32.300,00;27.000,00;0,67K;-12,91%
31/01/2018;31.799,00;32.999,90;33.799,00;30.129,00;0,32K;-3,64%
30/01/2018;32.999,90;36.000,00;36.200,00;32.500,00;0,32K;-8,33%
29/01/2018;36.000,00;37.070,00;37.200,00;35.800,00;0,17K;-2,89%
28/01/2018;37.070,00;36.680,00;38.090,00;36.299,00;0,10K;1,06%
27/01/2018;36.680,00;35.897,90;37.050,00;35.600,00;0,07K;2,18%
26/01/2018;35.897,90;36.798,00;37.200,00;35.280,00;0,20K;-2,45%
25/01/2018;36.798,00;36.950,00;37.570,00;36.400,00;0,14K;-0,41%
24/01/2018;36.950,00;36.076,00;37.790,00;35.018,00;0,17K;2,42%
23/01/2018;36.076,00;36.350,00;37.960,00;33.600,00;0,32K;-0,75%
22/01/2018;36.350,00;38.640,00;39.640,00;34.200,00;0,42K;-5,93%
21/01/2018;38.640,00;41.616,00;41.830,00;38.250,00;0,22K;-7,15%
20/01/2018;41.616,00;39.400,00;42.000,00;38.860,00;0,19K;5,62%
19/01/2018;39.400,00;39.000,00;40.800,00;38.001,00;0,30K;1,03%
18/01/2018;39.000,00;38.500,00;41.890,00;36.490,00;0,55K;1,30%
17/01/2018;38.500,00;38.199,00;40.998,00;32.000,10;0,91K;0,79%
16/01/2018;38.199,00;46.148,00;46.300,00;32.301,20;1,14K;-17,23%
15/01/2018;46.148,00;46.202,00;47.450,30;45.600,00;0,17K;-0,12%
14/01/2018;46.202,00;46.890,00;47.235,00;45.100,00;0,09K;-2,20%
13/01/2018;47.239,90;45.767,00;47.450,00;45.221,00;0,14K;3,33%
12/01/2018;45.717,00;44.400,00;47.679,00;41.000,00;0,33K;2,74%
11/01/2018;44.499,00;50.000,00;50.200,00;40.001,00;0,54K;-11,00%
10/01/2018;50.000,00;49.397,00;50.699,00;47.000,00;0,38K;1,22%
09/01/2018;49.397,00;50.900,00;52.900,00;49.000,00;0,33K;-2,95%
08/01/2018;50.900,00;55.099,90;55.570,00;50.011,00;0,47K;-7,62%
07/01/2018;55.099,90;56.506,20;56.798,00;54.711,00;0,16K;-2,49%
06/01/2018;56.506,20;56.900,00;57.000,00;54.500,00;0,26K;-0,69%
05/01/2018;56.900,00;52.750,00;57.000,00;52.000,00;0,52K;8,45%
04/01/2018;52.465,00;53.149,00;53.600,00;51.000,00;0,35K;-1,29%
03/01/2018;53.149,00;51.204,00;53.999,00;50.385,00;0,35K;3,80%
02/01/2018;51.204,00;48.800,00;51.999,00;47.402,00;0,48K;4,82%
01/01/2018;48.850,00;48.205,60;49.181,90;47.500,00;0,11K;1,34%
31/12/2017;48.205,60;46.499,90;49.800,00;45.601,00;0,25K;3,67%
30/12/2017;46.500,00;50.400,00;50.500,00;45.101,00;0,44K;-7,74%
29/12/2017;50.400,00;49.999,90;52.150,00;48.250,00;0,29K;0,80%
28/12/2017;49.999,90;54.899,00;54.900,00;45.500,00;0,73K;-8,92%
27/12/2017;54.899,00;55.600,00;57.500,00;52.010,00;0,50K;-1,26%
26/12/2017;55.600,00;51.499,00;57.000,00;50.997,00;0,56K;7,96%
25/12/2017;51.499,00;51.510,00;53.991,00;49.400,00;0,22K;-0,02%
24/12/2017;51.510,00;53.836,20;54.999,00;47.000,00;0,60K;-4,94%
23/12/2017;54.189,00;49.000,00;58.000,00;48.102,00;0,59K;9,03%
22/12/2017;49.700,00;58.788,00;59.990,00;29.899,20;1,98K;-15,46%
21/12/2017;58.790,00;62.601,00;65.400,00;50.000,00;0,96K;-6,09%
20/12/2017;62.601,00;67.490,00;68.250,00;62.050,00;1,00K;-7,24%
19/12/2017;67.490,00;68.900,00;69.250,10;62.001,00;0,84K;-1,78%
18/12/2017;68.710,00;69.150,00;69.899,00;66.800,00;0,59K;-0,92%
17/12/2017;69.350,00;69.100,00;69.950,00;66.650,00;0,52K;0,23%
16/12/2017;69.190,00;62.880,00;69.500,00;62.750,00;0,52K;10,53%
15/12/2017;62.601,10;58.830,00;66.500,00;58.500,00;1,14K;6,30%
14/12/2017;58.890,00;56.792,00;58.999,10;56.200,00;0,49K;4,52%
13/12/2017;56.342,00;56.000,00;57.000,00;55.155,00;0,47K;0,61%
12/12/2017;56.000,00;55.600,00;56.846,00;54.500,00;0,72K;1,26%
11/12/2017;55.301,20;52.299,00;57.654,00;51.840,10;0,98K;6,76%
10/12/2017;51.800,00;51.720,00;53.500,00;48.280,00;0,77K;0,15%
09/12/2017;51.720,00;55.990,00;56.999,00;48.500,00;1,03K;-7,64%
08/12/2017;55.999,00;56.700,00;58.076,50;48.550,00;1,42K;-1,45%
07/12/2017;56.822,90;49.312,00;57.599,90;45.900,00;1,99K;15,49%
06/12/2017;49.200,00;43.888,00;49.600,00;43.501,10;1,23K;12,10%
05/12/2017;43.888,00;42.699,00;44.000,00;42.160,00;0,53K;2,78%
04/12/2017;42.699,00;42.300,00;42.927,00;42.000,00;0,40K;0,24%
03/12/2017;42.596,00;41.800,00;43.113,40;41.301,00;0,59K;1,90%
02/12/2017;41.800,00;40.680,00;41.997,00;40.600,00;0,34K;2,75%
01/12/2017;40.680,00;39.248,00;41.000,10;37.101,00;0,78K;3,65%
30/11/2017;39.248,00;38.992,00;41.000,00;36.000,00;1,13K;0,66%
29/11/2017;38.992,00;37.650,00;44.979,00;33.500,00;2,58K;3,43%
28/11/2017;37.700,00;34.650,00;38.000,00;34.348,60;0,72K;8,80%
27/11/2017;34.650,00;33.301,00;34.965,00;33.301,00;0,47K;3,82%
26/11/2017;33.374,00;31.220,00;34.910,00;31.150,00;0,73K;6,96%
25/11/2017;31.201,00;29.290,00;31.500,00;29.000,10;0,50K;6,52%
24/11/2017;29.290,00;29.140,00;29.449,00;28.399,00;0,38K;0,65%
23/11/2017;29.101,00;29.400,00;29.450,00;29.001,00;0,35K;-1,02%
22/11/2017;29.400,00;29.050,00;29.600,00;28.850,00;0,29K;1,20%
21/11/2017;29.050,00;29.350,00;29.600,00;28.005,00;0,60K;-1,36%
20/11/2017;29.450,00;27.400,00;29.613,00;27.202,00;0,52K;7,09%
19/11/2017;27.500,00;26.750,00;27.600,00;26.412,00;0,27K;2,80%
18/11/2017;26.750,00;26.789,90;26.789,90;26.150,00;0,28K;-0,15%
17/11/2017;26.789,90;26.600,00;26.940,00;26.000,00;0,42K;0,71%
16/11/2017;26.600,00;25.040,00;26.998,00;24.800,10;0,76K;6,23%
15/11/2017;25.040,00;23.608,00;25.100,00;23.608,00;0,46K;6,07%
14/11/2017;23.608,00;23.730,00;24.224,50;23.500,00;0,34K;-0,51%
13/11/2017;23.730,00;21.355,10;24.500,00;21.000,00;0,79K;11,12%
12/11/2017;21.355,10;22.695,90;23.500,00;19.500,00;0,83K;-5,91%
11/11/2017;22.695,90;23.893,90;24.249,00;22.300,10;0,63K;-5,01%
10/11/2017;23.893,90;25.200,00;25.320,00;22.500,00;0,88K;-4,99%
09/11/2017;25.150,00;25.459,00;25.700,00;25.000,00;0,30K;-1,57%
08/11/2017;25.550,00;24.329,00;25.900,00;24.110,20;0,82K;5,79%
07/11/2017;24.152,00;23.328,00;25.155,90;23.112,00;0,51K;3,53%
06/11/2017;23.328,00;25.520,00;25.520,00;22.500,00;0,79K;-8,59%
05/11/2017;25.520,00;25.027,00;25.700,00;25.000,00;0,19K;1,97%
04/11/2017;25.027,00;25.179,00;25.498,00;24.685,10;0,31K;-1,54%
